Price,Host_Response_Rate,Accommodates,Bathrooms,Bedrooms,Beds,Guests_Included,Review_Scores_Rating,Entire Home / Apt,Private Room,Shared Room,Property_Type)Apartment,Property_Type)Bed & Breakfast,Property_Type)Condominium,Property_Type)House,Property_Type)Loft,Property_Type)Other,Cancellation_Policy)flexible,Cancellation_Policy)moderate,Cancellation_Policy)strict,Cleaning Fee: No,Cleaning Fee: Yes
36,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,0,1,0,1
69,98,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,4,1,1,2,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,100,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
125,100,4,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,2,1,2,2,1,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
100,100,3,1,1,1,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,100,4,1,2,2,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
169,100,6,1,2,3,3,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
49,87,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
98,100,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,1,0,0,0,1
122,80,4,1,1,2,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
119,100,4,1,0,1,2,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
255,100,5,1.5,3,3,4,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
77,97,2,1,1,1,1,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,90,4,1,1,1,2,88,1,0,0,1,0,0,0,0,0,0,1,0,1,0
550,100,6,2,4,4,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
190,90,4,1,1,2,1,90,1,0,0,0,0,0,0,0,0,1,0,0,1,0
80,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
34,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,50,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
120,100,4,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
673,84,16,4,5,7,4,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,93,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
190,100,6,1,2,3,2,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,80,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
97,100,3,1,0,2,1,88,1,0,0,1,0,0,0,0,0,0,0,1,1,0
140,100,4,1,1,2,1,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
150,100,6,2,3,5,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,1,2,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,80,2,1,1,1,3,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,100,3,1,1,2,1,99,1,0,0,1,0,0,0,0,0,0,0,1,1,0
99,100,4,1,2,2,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,6,1,2,3,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,91,2,1,1,1,1,93,0,1,0,1,0,0,0,0,0,0,0,1,1,0
75,100,3,1,2,2,2,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
30,100,1,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
170,100,4,1,2,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
49,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,1,0,0,0,1
69,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
85,100,4,1,1,2,2,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
35,100,1,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
42,100,4,1,2,2,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
45,100,3,1,0,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
52,100,2,1.5,1,1,1,87,0,1,0,1,0,0,0,0,0,0,1,0,1,0
60,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
45,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,0,0,1,1,0
40,52,4,1,0,2,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,100,2,1,0,1,1,94,1,0,0,1,0,0,0,0,0,0,0,1,1,0
48,100,2,1,1,2,1,90,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,1,0,0,0,1
65,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,1,0,0,1,0
320,100,9,2.5,3,7,5,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,4,1,2,2,2,92,1,0,0,0,0,0,1,0,0,0,1,0,0,1
99,100,3,1,1,1,2,95,1,0,0,1,0,0,0,0,0,0,1,0,1,0
55,100,4,1,0,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
74,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
95,100,2,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,100,3,1,1,2,3,99,1,0,0,1,0,0,0,0,0,1,0,0,0,1
95,100,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,80,2,1,1,1,1,97,0,1,0,0,1,0,0,0,0,1,0,0,1,0
92,100,4,1,1,2,2,88,1,0,0,1,0,0,0,0,0,0,0,1,1,0
88,90,3,1,1,2,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,3,1,0,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
200,100,5,1,2,2,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,3,1,1,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
120,100,4,1,2,4,1,94,1,0,0,1,0,0,0,0,0,1,0,0,1,0
59,100,2,1,0,1,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,2,1,1,1,2,96,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,100,4,7,1,2,2,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,99,4,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
169,100,8,1.5,3,5,4,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,1,4,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,4,1,1,2,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,3,1,1,2,2,85,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,1,0,0,1,0
50,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
54,100,2,1,1,1,2,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
48,100,2,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
105,100,3,1,1,1,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,1,2,1,93,1,0,0,1,0,0,0,0,0,1,0,0,0,1
150,100,4,1,1,2,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,0,2,1,85,1,0,0,1,0,0,0,0,0,0,0,1,1,0
143,100,4,1,2,3,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
63,100,2,1,1,1,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
49,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
87,100,4,1,0,2,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35,20,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
95,0,4,1,2,2,4,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,2,2,3,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,0.5,1,1,1,85,1,0,0,1,0,0,0,0,0,0,0,1,1,0
55,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
80,100,4,1,1,3,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
65,92,3,1,2,2,1,82,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,100,1,1,1,1,1,94,0,1,0,1,0,0,0,0,0,0,1,0,1,0
75,86,2,1,1,1,1,85,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,100,6,3,3,3,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
65,83,2,1,4,1,1,80,0,1,0,0,0,0,1,0,0,1,0,0,1,0
140,100,6,1,1,4,2,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
160,95,3,1,0,3,2,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,3,1,0,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,100,2,1,1,2,2,89,1,0,0,1,0,0,0,0,0,0,1,0,0,1
174,100,3,1,1,2,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,1,0,0,1,0
180,100,6,1,2,3,4,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
105,60,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,3,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
54,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
140,100,4,1,1,2,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
210,100,6,2,3,4,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,90,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
110,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
250,74,5,1,1,4,1,82,1,0,0,1,0,0,0,0,0,0,0,1,0,1
140,100,3,1,1,1,2,97,1,0,0,1,0,0,0,0,0,0,0,1,1,0
75,96,5,1,0,3,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,0,1,1,85,1,0,0,1,0,0,0,0,0,0,1,0,0,1
105,100,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,4,1,1,1,2,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
139,100,4,1,1,2,2,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
165,100,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
47,100,2,1,0,1,1,75,1,0,0,1,0,0,0,0,0,1,0,0,0,1
100,90,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
61,84,3,1,0,2,2,83,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
185,100,3,1,2,2,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
75,100,3,1,0,1,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
58,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,100,5,1,2,3,4,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,2,1,1,1,1,99,1,0,0,1,0,0,0,0,0,1,0,0,1,0
128,97,3,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
89,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,1,0
149,100,5,1,1,3,5,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
175,100,4,1,1,3,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,3,1,1,2,1,83,1,0,0,1,0,0,0,0,0,0,1,0,0,1
119,100,4,1,1,2,4,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1.5,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
115,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
180,100,4,1,1,3,2,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,80,2,1,1,1,1,84,1,0,0,1,0,0,0,0,0,1,0,0,0,1
179,100,4,1,2,2,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,99,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
210,100,5,1,3,3,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
58,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
88,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
75,70,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,1,0,0,1,0
99,100,3,1,1,1,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,0,2,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,100,4,1,0,2,1,84,1,0,0,1,0,0,0,0,0,0,1,0,1,0
30,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,0,4,1,1,1,1,84,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
47,100,4,1,1,2,1,70,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1
48,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35,100,1,1,1,1,1,91,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40,0,2,1,1,1,1,78,0,1,0,1,0,0,0,0,0,1,0,0,1,0
50,60,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
43,90,1,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,4,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,80,4,1.5,1,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,3,1,1,1,2,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
53,100,3,1,1,2,3,70,1,0,0,1,0,0,0,0,0,0,1,0,0,1
130,100,6,1,2,3,4,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
33,100,2,0.5,0,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0
202,100,10,1.5,2,6,6,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
60,70,4,1,0,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
31,90,3,1,1,2,2,100,0,1,0,1,0,0,0,0,0,0,0,1,0,1
60,93,2,1,0,1,1,77,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,82,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
100,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
160,100,6,2,3,4,5,97,1,0,0,1,0,0,0,0,0,0,0,1,1,0
60,90,1,1,1,1,1,98,0,1,0,1,0,0,0,0,0,0,1,0,0,1
55,100,2,1,1,1,2,98,0,1,0,1,0,0,0,0,0,1,0,0,0,1
79,100,6,1,2,3,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
55,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
72,100,2,1,1,2,1,84,1,0,0,1,0,0,0,0,0,1,0,0,0,1
75,100,3,1,1,2,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
250,100,4,1,1,2,1,91,1,0,0,1,0,0,0,0,0,1,0,0,0,1
145,100,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
35,100,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,1,0,0,1,0
65,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,0,4,1,1,1,2,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,100,2,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
26,70,1,1,1,1,1,85,0,1,0,1,0,0,0,0,0,0,0,1,0,1
80,100,4,1,1,2,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
42,50,2,1,1,1,2,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,4,1,2,2,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
189,100,4,1,1,2,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
42,100,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60,89,2,1,1,2,2,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,1,0,1,0
30,88,1,1,1,1,1,90,0,1,0,0,0,0,0,0,0,1,0,0,1,0
125,90,6,1,2,3,4,89,1,0,0,1,0,0,0,0,0,0,1,0,0,1
48,88,2,1,1,1,1,93,0,1,0,1,0,0,0,0,0,1,0,0,1,0
65,90,3,1,1,2,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
103,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,1,0,0,1,0
190,100,6,1.5,2,3,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
185,100,4,1,2,3,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,90,4,1,2,3,1,95,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
65,100,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,0,0,1,1,0
79,100,3,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,1,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
99,100,3,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
85,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,90,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,1,1,1,1,1,98,0,1,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
126,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,1,0,0,0,1
85,100,3,1,1,3,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,3,1,1,1,1,67,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,90,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,1,0,1,0
61,100,3,1,1,3,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,41,4,1,1,2,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
30,29,2,1,1,1,1,60,0,1,0,1,0,0,0,0,0,1,0,0,0,1
50,100,2,1.5,1,1,1,90,0,1,0,1,0,0,0,0,0,1,0,0,0,1
180,100,4,1.5,2,2,1,89,1,0,0,1,0,0,0,0,0,1,0,0,0,1
49,90,2,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
30,93,1,1,1,2,1,98,0,0,1,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0
90,0,4,1,2,3,4,20,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,1,1,1,1,1,99,0,1,0,1,0,0,0,0,0,0,1,0,1,0
65,90,2,1,1,1,2,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,0,1,2,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
48,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
101,100,3,1,1,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
59,86,2,1,2,2,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
92,100,4,1,1,2,2,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
46,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
75,80,4,1,0,2,2,94,1,0,0,1,0,0,0,0,0,0,0,1,1,0
74,75,3,1,1,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
372,100,6,2,3,4,1,100,1,0,0,0,0,0,0,0,0,0,0,1,0,1
45,70,2,1,0,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
81,100,3,1,1,2,3,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,70,2,1,1,1,1,95,0,1,0,1,0,0,0,0,0,1,0,0,1,0
90,0,4,1,2,2,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
75,100,4,1,1,2,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,3,1,1,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,3,1,0,1,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
84,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,0,1,0,1
120,90,4,2,3,3,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
49,100,2,1,1,1,1,92,0,1,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
69,100,1,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,0,1,0,1
122,98,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,0,1,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,3,1,0,2,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,100,4,1,1,2,2,85,1,0,0,1,0,0,0,0,0,0,1,0,0,1
31,100,4,1,1,3,2,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35,99,2,0.5,0,1,1,81,1,0,0,1,0,0,0,0,0,0,0,1,1,0
50,70,2,1,1,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
130,100,4,1,1,2,2,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
95,60,3,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
110,100,2,1,1,1,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
185,99,3,1.5,1,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
159,100,5,1,1,2,2,90,1,0,0,1,0,0,0,0,0,1,0,0,0,1
398,100,5,2,2,3,4,90,1,0,0,0,0,0,0,1,0,0,0,1,1,0
60,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
490,100,7,2,4,4,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
245,93,3,1,2,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
300,100,4,2,2,2,4,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
99,100,4,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
54,90,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,100,2,1,2,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
270,100,4,1,2,3,1,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
110,100,4,2,2,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
148,90,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
50,100,1,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
110,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
170,59,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,3,1,1,1,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80,100,4,1,1,2,2,94,0,1,0,1,0,0,0,0,0,1,0,0,0,1
470,100,11,2.5,4,6,8,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,100,1,0.5,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,0
65,0,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
21,100,1,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,0,1
35,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,0,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,1,0
60,100,4,1,1,2,2,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,100,4,1,1,2,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,60,4,1,1,2,1,96,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,60,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,0
35,100,2,1,1,1,1,90,0,1,0,1,0,0,0,0,0,1,0,0,0,1
